dataset,hop,rep,seed,algorithm,query_count,iteration,total_travel_time,initial_total_travel_time,final_total_travel_time
Hop10Rep1-13,10,1,13,normal_selection_gro_reroute,1024,3,10862981,14008382,10748706
Hop10Rep1-13,10,1,13,normal_selection_gro_reroute,1024,4,10664310,14008382,10748706
Hop10Rep1-13,10,1,13,normal_selection_gro_reroute,1024,5,10748706,14008382,10748706
Hop10Rep1-14,10,1,14,gro,1024,0,19923136,19923136,14029825
Hop10Rep1-14,10,1,14,gro,1024,1,18508941,19923136,14029825
Hop10Rep1-14,10,1,14,gro,1024,2,17136998,19923136,14029825
Hop10Rep1-14,10,1,14,gro,1024,3,16449528,19923136,14029825
Hop10Rep1-14,10,1,14,gro,1024,4,15881247,19923136,14029825
Hop10Rep1-14,10,1,14,gro,1024,5,14029825,19923136,14029825
Hop10Rep1-14,10,1,14,random_baseline,1024,0,19923136,19923136,12698315
Hop10Rep1-14,10,1,14,random_baseline,1024,1,15961283,19923136,12698315
Hop10Rep1-14,10,1,14,random_baseline,1024,2,14350448,19923136,12698315
Hop10Rep1-14,10,1,14,random_baseline,1024,3,13762532,19923136,12698315
Hop10Rep1-14,10,1,14,random_baseline,1024,4,13324580,19923136,12698315
Hop10Rep1-14,10,1,14,random_baseline,1024,5,12698315,19923136,12698315
Hop10Rep1-14,10,1,14,selection_td_baseline,1024,0,19923136,19923136,15495826
Hop10Rep1-14,10,1,14,selection_td_baseline,1024,1,18773844,19923136,15495826
Hop10Rep1-14,10,1,14,selection_td_baseline,1024,2,17920166,19923136,15495826
Hop10Rep1-14,10,1,14,selection_td_baseline,1024,3,16836045,19923136,15495826
Hop10Rep1-14,10,1,14,selection_td_baseline,1024,4,15860845,19923136,15495826
Hop10Rep1-14,10,1,14,selection_td_baseline,1024,5,15495826,19923136,15495826
Hop10Rep1-14,10,1,14,normal_selection_gro_reroute,1024,0,19923136,19923136,13657389
Hop10Rep1-14,10,1,14,normal_selection_gro_reroute,1024,1,15848421,19923136,13657389
Hop10Rep1-14,10,1,14,normal_selection_gro_reroute,1024,2,14373398,19923136,13657389
Hop10Rep1-14,10,1,14,normal_selection_gro_reroute,1024,3,13508032,19923136,13657389
Hop10Rep1-14,10,1,14,normal_selection_gro_reroute,1024,4,13591425,19923136,13657389
Hop10Rep1-14,10,1,14,normal_selection_gro_reroute,1024,5,13657389,19923136,13657389
Hop10Rep1-15,10,1,15,gro,1024,0,19115140,19115140,16069564
Hop10Rep1-15,10,1,15,gro,1024,1,17672063,19115140,16069564
Hop10Rep1-15,10,1,15,gro,1024,2,16839760,19115140,16069564
Hop10Rep1-15,10,1,15,gro,1024,3,16479726,19115140,16069564
Hop10Rep1-15,10,1,15,gro,1024,4,16328017,19115140,16069564
Hop10Rep1-15,10,1,15,gro,1024,5,16069564,19115140,16069564
Hop10Rep1-15,10,1,15,random_baseline,1024,0,19115140,19115140,15661321
Hop10Rep1-15,10,1,15,random_baseline,1024,1,17206896,19115140,15661321
Hop10Rep1-15,10,1,15,random_baseline,1024,2,16138304,19115140,15661321
Hop10Rep1-15,10,1,15,random_baseline,1024,3,15749490,19115140,15661321
Hop10Rep1-15,10,1,15,random_baseline,1024,4,15784374,19115140,15661321
Hop10Rep1-15,10,1,15,random_baseline,1024,5,15661321,19115140,15661321
Hop10Rep1-15,10,1,15,selection_td_baseline,1024,0,19115140,19115140,16515390
Hop10Rep1-15,10,1,15,selection_td_baseline,1024,1,17639969,19115140,16515390
Hop10Rep1-15,10,1,15,selection_td_baseline,1024,2,17216821,19115140,16515390
Hop10Rep1-15,10,1,15,selection_td_baseline,1024,3,16785974,19115140,16515390
Hop10Rep1-15,10,1,15,selection_td_baseline,1024,4,16750478,19115140,16515390
Hop10Rep1-15,10,1,15,selection_td_baseline,1024,5,16515390,19115140,16515390
Hop10Rep1-15,10,1,15,normal_selection_gro_reroute,1024,0,19115140,19115140,16431797
Hop10Rep1-15,10,1,15,normal_selection_gro_reroute,1024,1,17239723,19115140,16431797
Hop10Rep1-15,10,1,15,normal_selection_gro_reroute,1024,2,16356762,19115140,16431797
Hop10Rep1-15,10,1,15,normal_selection_gro_reroute,1024,3,16425701,19115140,16431797
Hop10Rep1-15,10,1,15,normal_selection_gro_reroute,1024,4,16687267,19115140,16431797
Hop10Rep1-15,10,1,15,normal_selection_gro_reroute,1024,5,16431797,19115140,16431797
Hop10Rep1-16,10,1,16,gro,1024,0,15597648,15597648,12071519
Hop10Rep1-16,10,1,16,gro,1024,1,13850782,15597648,12071519
Hop10Rep1-16,10,1,16,gro,1024,2,12859254,15597648,12071519
Hop10Rep1-16,10,1,16,gro,1024,3,12465995,15597648,12071519
Hop10Rep1-16,10,1,16,gro,1024,4,12153027,15597648,12071519
Hop10Rep1-16,10,1,16,gro,1024,5,12071519,15597648,12071519
Hop10Rep1-16,10,1,16,random_baseline,1024,0,15597648,15597648,11875232
Hop10Rep1-16,10,1,16,random_baseline,1024,1,13272509,15597648,11875232
Hop10Rep1-16,10,1,16,random_baseline,1024,2,12370292,15597648,11875232
Hop10Rep1-16,10,1,16,random_baseline,1024,3,12021870,15597648,11875232
Hop10Rep1-16,10,1,16,random_baseline,1024,4,11491462,15597648,11875232
Hop10Rep1-16,10,1,16,random_baseline,1024,5,11875232,15597648,11875232
Hop10Rep1-16,10,1,16,selection_td_baseline,1024,0,15597648,15597648,11961902
Hop10Rep1-16,10,1,16,selection_td_baseline,1024,1,14244034,15597648,11961902
Hop10Rep1-16,10,1,16,selection_td_baseline,1024,2,13093822,15597648,11961902
Hop10Rep1-16,10,1,16,selection_td_baseline,1024,3,12662463,15597648,11961902
Hop10Rep1-16,10,1,16,selection_td_baseline,1024,4,12322173,15597648,11961902
Hop10Rep1-16,10,1,16,selection_td_baseline,1024,5,11961902,15597648,11961902
Hop10Rep1-16,10,1,16,normal_selection_gro_reroute,1024,0,15597648,15597648,11923201
Hop10Rep1-16,10,1,16,normal_selection_gro_reroute,1024,1,13403429,15597648,11923201
Hop10Rep1-16,10,1,16,normal_selection_gro_reroute,1024,2,12963912,15597648,11923201
Hop10Rep1-16,10,1,16,normal_selection_gro_reroute,1024,3,12317419,15597648,11923201
Hop10Rep1-16,10,1,16,normal_selection_gro_reroute,1024,4,12281233,15597648,11923201
Hop10Rep1-16,10,1,16,normal_selection_gro_reroute,1024,5,11923201,15597648,11923201
Hop10Rep1-17,10,1,17,gro,1024,0,24413857,24413857,22090600
Hop10Rep1-17,10,1,17,gro,1024,1,23549831,24413857,22090600
Hop10Rep1-17,10,1,17,gro,1024,2,23145896,24413857,22090600
Hop10Rep1-17,10,1,17,gro,1024,3,22509052,24413857,22090600
Hop10Rep1-17,10,1,17,gro,1024,4,22274452,24413857,22090600
Hop10Rep1-17,10,1,17,gro,1024,5,22090600,24413857,22090600
Hop10Rep1-17,10,1,17,random_baseline,1024,0,24413857,24413857,21067669
Hop10Rep1-17,10,1,17,random_baseline,1024,1,22498396,24413857,21067669
Hop10Rep1-17,10,1,17,random_baseline,1024,2,21604610,24413857,21067669
Hop10Rep1-17,10,1,17,random_baseline,1024,3,21191807,24413857,21067669
Hop10Rep1-17,10,1,17,random_baseline,1024,4,20759807,24413857,21067669
Hop10Rep1-17,10,1,17,random_baseline,1024,5,21067669,24413857,21067669
Hop10Rep1-17,10,1,17,selection_td_baseline,1024,0,24413857,24413857,21286286
Hop10Rep1-17,10,1,17,selection_td_baseline,1024,1,23319232,24413857,21286286
Hop10Rep1-17,10,1,17,selection_td_baseline,1024,2,22513085,24413857,21286286
Hop10Rep1-17,10,1,17,selection_td_baseline,1024,3,21655503,24413857,21286286
Hop10Rep1-17,10,1,17,selection_td_baseline,1024,4,21360880,24413857,21286286
Hop10Rep1-17,10,1,17,selection_td_baseline,1024,5,21286286,24413857,21286286
Hop10Rep1-17,10,1,17,normal_selection_gro_reroute,1024,0,24413857,24413857,22612189
Hop10Rep1-17,10,1,17,normal_selection_gro_reroute,1024,1,23573829,24413857,22612189
Hop10Rep1-17,10,1,17,normal_selection_gro_reroute,1024,2,23310042,24413857,22612189
Hop10Rep1-17,10,1,17,normal_selection_gro_reroute,1024,3,23080601,24413857,22612189
Hop10Rep1-17,10,1,17,normal_selection_gro_reroute,1024,4,22692162,24413857,22612189
Hop10Rep1-17,10,1,17,normal_selection_gro_reroute,1024,5,22612189,24413857,22612189
Hop10Rep1-18,10,1,18,gro,1024,0,25970157,25970157,24296029
Hop10Rep1-18,10,1,18,gro,1024,1,25417888,25970157,24296029
Hop10Rep1-18,10,1,18,gro,1024,2,25024485,25970157,24296029
Hop10Rep1-18,10,1,18,gro,1024,3,24546000,25970157,24296029
Hop10Rep1-18,10,1,18,gro,1024,4,24472702,25970157,24296029
Hop10Rep1-18,10,1,18,gro,1024,5,24296029,25970157,24296029
Hop10Rep1-18,10,1,18,random_baseline,1024,0,25970157,25970157,23875595
Hop10Rep1-18,10,1,18,random_baseline,1024,1,24643841,25970157,23875595
Hop10Rep1-18,10,1,18,random_baseline,1024,2,23992119,25970157,23875595
Hop10Rep1-18,10,1,18,random_baseline,1024,3,23880375,25970157,23875595
Hop10Rep1-18,10,1,18,random_baseline,1024,4,23836570,25970157,23875595
Hop10Rep1-18,10,1,18,random_baseline,1024,5,23875595,25970157,23875595
Hop10Rep1-18,10,1,18,selection_td_baseline,1024,0,25970157,25970157,23883912
Hop10Rep1-18,10,1,18,selection_td_baseline,1024,1,24974391,25970157,23883912
Hop10Rep1-18,10,1,18,selection_td_baseline,1024,2,24151603,25970157,23883912
Hop10Rep1-18,10,1,18,selection_td_baseline,1024,3,23942549,25970157,23883912
Hop10Rep1-18,10,1,18,selection_td_baseline,1024,4,23839015,25970157,23883912
Hop10Rep1-18,10,1,18,selection_td_baseline,1024,5,23883912,25970157,23883912
Hop10Rep1-18,10,1,18,normal_selection_gro_reroute,1024,0,25970157,25970157,23791057
Hop10Rep1-18,10,1,18,normal_selection_gro_reroute,1024,1,25863679,25970157,23791057
Hop10Rep1-18,10,1,18,normal_selection_gro_reroute,1024,2,24678840,25970157,23791057
Hop10Rep1-18,10,1,18,normal_selection_gro_reroute,1024,3,24269632,25970157,23791057
Hop10Rep1-18,10,1,18,normal_selection_gro_reroute,1024,4,24172534,25970157,23791057
Hop10Rep1-18,10,1,18,normal_selection_gro_reroute,1024,5,23791057,25970157,23791057
Hop10Rep1-19,10,1,19,gro,1024,0,18471203,18471203,15158335
Hop10Rep1-19,10,1,19,gro,1024,1,16821130,18471203,15158335
Hop10Rep1-19,10,1,19,gro,1024,2,16042158,18471203,15158335
Hop10Rep1-19,10,1,19,gro,1024,3,15402452,18471203,15158335
Hop10Rep1-19,10,1,19,gro,1024,4,15213324,18471203,15158335
Hop10Rep1-19,10,1,19,gro,1024,5,15158335,18471203,15158335
Hop10Rep1-19,10,1,19,random_baseline,1024,0,18471203,18471203,15198458
Hop10Rep1-19,10,1,19,random_baseline,1024,1,16114691,18471203,15198458
Hop10Rep1-19,10,1,19,random_baseline,1024,2,15506984,18471203,15198458
Hop10Rep1-19,10,1,19,random_baseline,1024,3,14973304,18471203,15198458
Hop10Rep1-19,10,1,19,random_baseline,1024,4,15160651,18471203,15198458
Hop10Rep1-19,10,1,19,random_baseline,1024,5,15198458,18471203,15198458
Hop10Rep1-19,10,1,19,selection_td_baseline,1024,0,18471203,18471203,15346275
Hop10Rep1-19,10,1,19,selection_td_baseline,1024,1,16969120,18471203,15346275
Hop10Rep1-19,10,1,19,selection_td_baseline,1024,2,16265780,18471203,15346275
Hop10Rep1-19,10,1,19,selection_td_baseline,1024,3,15772146,18471203,15346275
Hop10Rep1-19,10,1,19,selection_td_baseline,1024,4,15586959,18471203,15346275
Hop10Rep1-19,10,1,19,selection_td_baseline,1024,5,15346275,18471203,15346275
Hop10Rep1-19,10,1,19,normal_selection_gro_reroute,1024,0,18471203,18471203,15182060
Hop10Rep1-19,10,1,19,normal_selection_gro_reroute,1024,1,16030221,18471203,15182060
Hop10Rep1-19,10,1,19,normal_selection_gro_reroute,1024,2,15110275,18471203,15182060
Hop10Rep1-19,10,1,19,normal_selection_gro_reroute,1024,3,15615219,18471203,15182060
Hop10Rep1-19,10,1,19,normal_selection_gro_reroute,1024,4,15212383,18471203,15182060
Hop10Rep1-19,10,1,19,normal_selection_gro_reroute,1024,5,15182060,18471203,15182060
Hop10Rep2-0,10,2,0,gro,2048,0,66208060,66208060,62457298
Hop10Rep2-0,10,2,0,gro,2048,1,67259189,66208060,62457298
Hop10Rep2-0,10,2,0,gro,2048,2,63180680,66208060,62457298
Hop10Rep2-0,10,2,0,gro,2048,3,63643757,66208060,62457298
Hop10Rep2-0,10,2,0,gro,2048,4,62865049,66208060,62457298
Hop10Rep2-0,10,2,0,gro,2048,5,62457298,66208060,62457298
Hop10Rep2-0,10,2,0,random_baseline,2048,0,66208060,66208060,59049432
Hop10Rep2-0,10,2,0,random_baseline,2048,1,61405477,66208060,59049432
Hop10Rep2-0,10,2,0,random_baseline,2048,2,60143944,66208060,59049432
Hop10Rep2-0,10,2,0,random_baseline,2048,3,58878853,66208060,59049432
Hop10Rep2-0,10,2,0,random_baseline,2048,4,58454441,66208060,59049432
Hop10Rep2-0,10,2,0,random_baseline,2048,5,59049432,66208060,59049432
Hop10Rep2-0,10,2,0,selection_td_baseline,2048,0,66208060,66208060,61375512
Hop10Rep2-0,10,2,0,selection_td_baseline,2048,1,64171634,66208060,61375512
Hop10Rep2-0,10,2,0,selection_td_baseline,2048,2,62536374,66208060,61375512
Hop10Rep2-0,10,2,0,selection_td_baseline,2048,3,61679571,66208060,61375512
Hop10Rep2-0,10,2,0,selection_td_baseline,2048,4,61092522,66208060,61375512
Hop10Rep2-0,10,2,0,selection_td_baseline,2048,5,61375512,66208060,61375512
Hop10Rep2-0,10,2,0,normal_selection_gro_reroute,2048,0,66208060,66208060,64150297
Hop10Rep2-0,10,2,0,normal_selection_gro_reroute,2048,1,66635957,66208060,64150297
Hop10Rep2-0,10,2,0,normal_selection_gro_reroute,2048,2,66151458,66208060,64150297
Hop10Rep2-0,10,2,0,normal_selection_gro_reroute,2048,3,64928446,66208060,64150297
Hop10Rep2-0,10,2,0,normal_selection_gro_reroute,2048,4,63192238,66208060,64150297
Hop10Rep2-0,10,2,0,normal_selection_gro_reroute,2048,5,64150297,66208060,64150297
Hop10Rep2-1,10,2,1,gro,2048,0,48635891,48635891,35214244
Hop10Rep2-1,10,2,1,gro,2048,1,43387648,48635891,35214244
Hop10Rep2-1,10,2,1,gro,2048,2,40389631,48635891,35214244
Hop10Rep2-1,10,2,1,gro,2048,3,38226071,48635891,35214244
Hop10Rep2-1,10,2,1,gro,2048,4,36121771,48635891,35214244
Hop10Rep2-1,10,2,1,gro,2048,5,35214244,48635891,35214244
Hop10Rep2-1,10,2,1,random_baseline,2048,0,48635891,48635891,34814124
Hop10Rep2-1,10,2,1,random_baseline,2048,1,41080110,48635891,34814124
Hop10Rep2-1,10,2,1,random_baseline,2048,2,38085117,48635891,34814124
Hop10Rep2-1,10,2,1,random_baseline,2048,3,35833000,48635891,34814124
Hop10Rep2-1,10,2,1,random_baseline,2048,4,35619701,48635891,34814124
Hop10Rep2-1,10,2,1,random_baseline,2048,5,34814124,48635891,34814124
Hop10Rep2-1,10,2,1,selection_td_baseline,2048,0,48635891,48635891,36679419
Hop10Rep2-1,10,2,1,selection_td_baseline,2048,1,44936452,48635891,36679419
Hop10Rep2-1,10,2,1,selection_td_baseline,2048,2,41987393,48635891,36679419
Hop10Rep2-1,10,2,1,selection_td_baseline,2048,3,39995868,48635891,36679419
Hop10Rep2-1,10,2,1,selection_td_baseline,2048,4,38648153,48635891,36679419
Hop10Rep2-1,10,2,1,selection_td_baseline,2048,5,36679419,48635891,36679419
Hop10Rep2-1,10,2,1,normal_selection_gro_reroute,2048,0,48635891,48635891,35059253
Hop10Rep2-1,10,2,1,normal_selection_gro_reroute,2048,1,40814148,48635891,35059253
Hop10Rep2-1,10,2,1,normal_selection_gro_reroute,2048,2,38337833,48635891,35059253
Hop10Rep2-1,10,2,1,normal_selection_gro_reroute,2048,3,35802937,48635891,35059253
Hop10Rep2-1,10,2,1,normal_selection_gro_reroute,2048,4,35444341,48635891,35059253
Hop10Rep2-1,10,2,1,normal_selection_gro_reroute,2048,5,35059253,48635891,35059253
Hop10Rep2-2,10,2,2,gro,2048,0,76065730,76065730,72179466
Hop10Rep2-2,10,2,2,gro,2048,1,75373255,76065730,72179466
Hop10Rep2-2,10,2,2,gro,2048,2,74735734,76065730,72179466
Hop10Rep2-2,10,2,2,gro,2048,3,73625862,76065730,72179466
Hop10Rep2-2,10,2,2,gro,2048,4,72873529,76065730,72179466
Hop10Rep2-2,10,2,2,gro,2048,5,72179466,76065730,72179466
Hop10Rep2-2,10,2,2,random_baseline,2048,0,76065730,76065730,64799311
Hop10Rep2-2,10,2,2,random_baseline,2048,1,69471420,76065730,64799311
Hop10Rep2-2,10,2,2,random_baseline,2048,2,66935563,76065730,64799311
Hop10Rep2-2,10,2,2,random_baseline,2048,3,65760384,76065730,64799311
Hop10Rep2-2,10,2,2,random_baseline,2048,4,64798060,76065730,64799311
Hop10Rep2-2,10,2,2,random_baseline,2048,5,64799311,76065730,64799311
Hop10Rep2-2,10,2,2,selection_td_baseline,2048,0,76065730,76065730,70239809
Hop10Rep2-2,10,2,2,selection_td_baseline,2048,1,74909549,76065730,70239809
Hop10Rep2-2,10,2,2,selection_td_baseline,2048,2,73996704,76065730,70239809
Hop10Rep2-2,10,2,2,selection_td_baseline,2048,3,72751998,76065730,70239809
Hop10Rep2-2,10,2,2,selection_td_baseline,2048,4,71517247,76065730,70239809
Hop10Rep2-2,10,2,2,selection_td_baseline,2048,5,70239809,76065730,70239809
Hop10Rep2-2,10,2,2,normal_selection_gro_reroute,2048,0,76065730,76065730,67062523
Hop10Rep2-2,10,2,2,normal_selection_gro_reroute,2048,1,78150636,76065730,67062523
Hop10Rep2-2,10,2,2,normal_selection_gro_reroute,2048,2,72043632,76065730,67062523
Hop10Rep2-2,10,2,2,normal_selection_gro_reroute,2048,3,69681655,76065730,67062523
Hop10Rep2-2,10,2,2,normal_selection_gro_reroute,2048,4,68647535,76065730,67062523
Hop10Rep2-2,10,2,2,normal_selection_gro_reroute,2048,5,67062523,76065730,67062523
Hop10Rep2-3,10,2,3,gro,2048,0,40823735,40823735,30052703
Hop10Rep2-3,10,2,3,gro,2048,1,37598828,40823735,30052703
Hop10Rep2-3,10,2,3,gro,2048,2,35861378,40823735,30052703
Hop10Rep2-3,10,2,3,gro,2048,3,33617963,40823735,30052703
Hop10Rep2-3,10,2,3,gro,2048,4,31932687,40823735,30052703
Hop10Rep2-3,10,2,3,gro,2048,5,30052703,40823735,30052703
Hop10Rep2-3,10,2,3,random_baseline,2048,0,40823735,40823735,28779318
Hop10Rep2-3,10,2,3,random_baseline,2048,1,35696226,40823735,28779318
Hop10Rep2-3,10,2,3,random_baseline,2048,2,32315318,40823735,28779318
Hop10Rep2-3,10,2,3,random_baseline,2048,3,30371627,40823735,28779318
Hop10Rep2-3,10,2,3,random_baseline,2048,4,29745782,40823735,28779318
Hop10Rep2-3,10,2,3,random_baseline,2048,5,28779318,40823735,28779318
Hop10Rep2-3,10,2,3,selection_td_baseline,2048,0,40823735,40823735,30630363
Hop10Rep2-3,10,2,3,selection_td_baseline,2048,1,37961252,40823735,30630363
Hop10Rep2-3,10,2,3,selection_td_baseline,2048,2,36308104,40823735,30630363
Hop10Rep2-3,10,2,3,selection_td_baseline,2048,3,33631524,40823735,30630363
Hop10Rep2-3,10,2,3,selection_td_baseline,2048,4,32210960,40823735,30630363
Hop10Rep2-3,10,2,3,selection_td_baseline,2048,5,30630363,40823735,30630363
Hop10Rep2-3,10,2,3,normal_selection_gro_reroute,2048,0,40823735,40823735,29713436
Hop10Rep2-3,10,2,3,normal_selection_gro_reroute,2048,1,35591435,40823735,29713436
Hop10Rep2-3,10,2,3,normal_selection_gro_reroute,2048,2,32681870,40823735,29713436
Hop10Rep2-3,10,2,3,normal_selection_gro_reroute,2048,3,30954706,40823735,29713436
Hop10Rep2-3,10,2,3,normal_selection_gro_reroute,2048,4,29837309,40823735,29713436
Hop10Rep2-3,10,2,3,normal_selection_gro_reroute,2048,5,29713436,40823735,29713436
Hop10Rep2-4,10,2,4,gro,2048,0,56344634,56344634,46682395
Hop10Rep2-4,10,2,4,gro,2048,1,55529700,56344634,46682395
Hop10Rep2-4,10,2,4,gro,2048,2,53477456,56344634,46682395
Hop10Rep2-4,10,2,4,gro,2048,3,50411422,56344634,46682395
Hop10Rep2-4,10,2,4,gro,2048,4,48421452,56344634,46682395
Hop10Rep2-4,10,2,4,gro,2048,5,46682395,56344634,46682395
Hop10Rep2-4,10,2,4,random_baseline,2048,0,56344634,56344634,40284890
Hop10Rep2-4,10,2,4,random_baseline,2048,1,50458305,56344634,40284890
Hop10Rep2-4,10,2,4,random_baseline,2048,2,46401450,56344634,40284890
Hop10Rep2-4,10,2,4,random_baseline,2048,3,43807000,56344634,40284890
Hop10Rep2-4,10,2,4,random_baseline,2048,4,41723588,56344634,40284890
Hop10Rep2-4,10,2,4,random_baseline,2048,5,40284890,56344634,40284890
Hop10Rep2-4,10,2,4,selection_td_baseline,2048,0,56344634,56344634,47226871
Hop10Rep2-4,10,2,4,selection_td_baseline,2048,1,53700902,56344634,47226871
Hop10Rep2-4,10,2,4,selection_td_baseline,2048,2,50954429,56344634,47226871
Hop10Rep2-4,10,2,4,selection_td_baseline,2048,3,48911534,56344634,47226871
Hop10Rep2-4,10,2,4,selection_td_baseline,2048,4,47822457,56344634,47226871
Hop10Rep2-4,10,2,4,selection_td_baseline,2048,5,47226871,56344634,47226871
Hop10Rep2-4,10,2,4,normal_selection_gro_reroute,2048,0,56344634,56344634,42638353
Hop10Rep2-4,10,2,4,normal_selection_gro_reroute,2048,1,52725868,56344634,42638353
Hop10Rep2-4,10,2,4,normal_selection_gro_reroute,2048,2,47596053,56344634,42638353
Hop10Rep2-4,10,2,4,normal_selection_gro_reroute,2048,3,46401086,56344634,42638353
Hop10Rep2-4,10,2,4,normal_selection_gro_reroute,2048,4,44158690,56344634,42638353
Hop10Rep2-4,10,2,4,normal_selection_gro_reroute,2048,5,42638353,56344634,42638353
Hop10Rep2-5,10,2,5,gro,2048,0,50861935,50861935,32132446
Hop10Rep2-5,10,2,5,gro,2048,1,40544405,50861935,32132446
Hop10Rep2-5,10,2,5,gro,2048,2,35720130,50861935,32132446
Hop10Rep2-5,10,2,5,gro,2048,3,33849036,50861935,32132446
Hop10Rep2-5,10,2,5,gro,2048,4,32237075,50861935,32132446
Hop10Rep2-5,10,2,5,gro,2048,5,32132446,50861935,32132446
Hop10Rep2-5,10,2,5,random_baseline,2048,0,50861935,50861935,33599932
Hop10Rep2-5,10,2,5,random_baseline,2048,1,42670056,50861935,33599932
Hop10Rep2-5,10,2,5,random_baseline,2048,2,36316389,50861935,33599932
Hop10Rep2-5,10,2,5,random_baseline,2048,3,34806882,50861935,33599932
Hop10Rep2-5,10,2,5,random_baseline,2048,4,32906999,50861935,33599932
Hop10Rep2-5,10,2,5,random_baseline,2048,5,33599932,50861935,33599932
Hop10Rep2-5,10,2,5,selection_td_baseline,2048,0,50861935,50861935,34261612
Hop10Rep2-5,10,2,5,selection_td_baseline,2048,1,43667601,50861935,34261612
Hop10Rep2-5,10,2,5,selection_td_baseline,2048,2,38888139,50861935,34261612
Hop10Rep2-5,10,2,5,selection_td_baseline,2048,3,36371325,50861935,34261612
Hop10Rep2-5,10,2,5,selection_td_baseline,2048,4,34656753,50861935,34261612
Hop10Rep2-5,10,2,5,selection_td_baseline,2048,5,34261612,50861935,34261612
Hop10Rep2-5,10,2,5,normal_selection_gro_reroute,2048,0,50861935,50861935,32378453
Hop10Rep2-5,10,2,5,normal_selection_gro_reroute,2048,1,40016610,50861935,32378453
Hop10Rep2-5,10,2,5,normal_selection_gro_reroute,2048,2,35408416,50861935,32378453
Hop10Rep2-5,10,2,5,normal_selection_gro_reroute,2048,3,32559763,50861935,32378453
Hop10Rep2-5,10,2,5,normal_selection_gro_reroute,2048,4,32842689,50861935,32378453
Hop10Rep2-5,10,2,5,normal_selection_gro_reroute,2048,5,32378453,50861935,32378453
Hop10Rep2-6,10,2,6,gro,2048,0,47806481,47806481,39615592
Hop10Rep2-6,10,2,6,gro,2048,1,44670298,47806481,39615592
Hop10Rep2-6,10,2,6,gro,2048,2,41416914,47806481,39615592
Hop10Rep2-6,10,2,6,gro,2048,3,39320292,47806481,39615592
Hop10Rep2-6,10,2,6,gro,2048,4,39629892,47806481,39615592
